rootId:START_ID,rootId:END_ID,surah:int,verse:int,:TYPE
104,37,40,20,OCCURS
91,36,40,20,OCCURS
91,37,40,20,OCCURS
36,37,40,20,OCCURS
660,52,40,21,OCCURS
660,202,40,21,OCCURS
660,135,40,21,OCCURS
660,49,40,21,OCCURS
660,384,40,21,OCCURS
660,27,40,21,OCCURS
660,283,40,21,OCCURS
660,258,40,21,OCCURS
660,806,40,21,OCCURS
660,190,40,21,OCCURS
660,590,40,21,OCCURS
660,20,40,21,OCCURS
52,202,40,21,OCCURS
52,135,40,21,OCCURS
52,49,40,21,OCCURS
52,384,40,21,OCCURS
52,27,40,21,OCCURS
52,283,40,21,OCCURS
52,258,40,21,OCCURS
52,806,40,21,OCCURS
52,190,40,21,OCCURS
52,590,40,21,OCCURS
52,20,40,21,OCCURS
202,135,40,21,OCCURS
202,49,40,21,OCCURS
202,384,40,21,OCCURS
202,27,40,21,OCCURS
202,283,40,21,OCCURS
202,258,40,21,OCCURS
202,806,40,21,OCCURS
202,190,40,21,OCCURS
202,590,40,21,OCCURS
202,20,40,21,OCCURS
135,49,40,21,OCCURS
135,384,40,21,OCCURS
135,27,40,21,OCCURS
135,283,40,21,OCCURS
135,258,40,21,OCCURS
135,806,40,21,OCCURS
135,190,40,21,OCCURS
135,590,40,21,OCCURS
135,20,40,21,OCCURS
49,384,40,21,OCCURS
49,27,40,21,OCCURS
49,283,40,21,OCCURS
49,258,40,21,OCCURS
49,806,40,21,OCCURS
49,190,40,21,OCCURS
49,590,40,21,OCCURS
49,20,40,21,OCCURS
384,27,40,21,OCCURS
384,283,40,21,OCCURS
384,258,40,21,OCCURS
384,806,40,21,OCCURS
384,190,40,21,OCCURS
384,590,40,21,OCCURS
384,20,40,21,OCCURS
27,283,40,21,OCCURS
27,258,40,21,OCCURS
27,806,40,21,OCCURS
27,190,40,21,OCCURS
27,590,40,21,OCCURS
27,20,40,21,OCCURS
283,258,40,21,OCCURS
283,806,40,21,OCCURS
283,190,40,21,OCCURS
283,590,40,21,OCCURS
283,20,40,21,OCCURS
258,806,40,21,OCCURS
258,190,40,21,OCCURS
258,590,40,21,OCCURS
258,20,40,21,OCCURS
806,190,40,21,OCCURS
806,590,40,21,OCCURS
806,20,40,21,OCCURS
190,590,40,21,OCCURS
190,20,40,21,OCCURS
590,20,40,21,OCCURS
49,100,40,22,OCCURS
49,309,40,22,OCCURS
49,264,40,22,OCCURS
49,31,40,22,OCCURS
49,190,40,22,OCCURS
49,258,40,22,OCCURS
49,283,40,22,OCCURS
49,384,40,22,OCCURS
100,309,40,22,OCCURS
100,264,40,22,OCCURS
100,31,40,22,OCCURS
100,190,40,22,OCCURS
100,258,40,22,OCCURS
100,283,40,22,OCCURS
100,384,40,22,OCCURS
309,264,40,22,OCCURS
309,31,40,22,OCCURS
309,190,40,22,OCCURS
309,258,40,22,OCCURS
309,283,40,22,OCCURS
309,384,40,22,OCCURS
264,31,40,22,OCCURS
264,190,40,22,OCCURS
264,258,40,22,OCCURS
264,283,40,22,OCCURS
264,384,40,22,OCCURS
31,190,40,22,OCCURS
31,258,40,22,OCCURS
31,283,40,22,OCCURS
31,384,40,22,OCCURS
190,258,40,22,OCCURS
190,283,40,22,OCCURS
190,384,40,22,OCCURS
258,283,40,22,OCCURS
258,384,40,22,OCCURS
283,384,40,22,OCCURS
309,168,40,23,OCCURS
309,668,40,23,OCCURS
309,264,40,23,OCCURS
168,668,40,23,OCCURS
168,264,40,23,OCCURS
668,264,40,23,OCCURS
42,333,40,24,OCCURS
42,50,40,24,OCCURS
333,50,40,24,OCCURS
280,123,40,25,OCCURS
280,212,40,25,OCCURS
280,42,40,25,OCCURS
280,210,40,25,OCCURS
280,95,40,25,OCCURS
280,21,40,25,OCCURS
280,119,40,25,OCCURS
280,197,40,25,OCCURS
280,648,40,25,OCCURS
280,31,40,25,OCCURS
280,17,40,25,OCCURS
123,212,40,25,OCCURS
123,42,40,25,OCCURS
123,210,40,25,OCCURS
123,95,40,25,OCCURS
123,21,40,25,OCCURS
123,119,40,25,OCCURS
123,197,40,25,OCCURS
123,648,40,25,OCCURS
123,31,40,25,OCCURS
123,17,40,25,OCCURS
212,42,40,25,OCCURS
212,210,40,25,OCCURS
212,95,40,25,OCCURS
212,21,40,25,OCCURS
212,119,40,25,OCCURS
212,197,40,25,OCCURS
212,648,40,25,OCCURS
212,31,40,25,OCCURS
212,17,40,25,OCCURS
42,210,40,25,OCCURS
42,95,40,25,OCCURS
42,21,40,25,OCCURS
42,119,40,25,OCCURS
42,197,40,25,OCCURS
42,648,40,25,OCCURS
42,31,40,25,OCCURS
42,17,40,25,OCCURS
210,95,40,25,OCCURS
210,21,40,25,OCCURS
210,119,40,25,OCCURS
210,197,40,25,OCCURS
210,648,40,25,OCCURS
210,31,40,25,OCCURS
210,17,40,25,OCCURS
95,21,40,25,OCCURS
95,119,40,25,OCCURS
95,197,40,25,OCCURS
95,648,40,25,OCCURS
95,31,40,25,OCCURS
95,17,40,25,OCCURS
21,119,40,25,OCCURS
21,197,40,25,OCCURS
21,648,40,25,OCCURS
21,31,40,25,OCCURS
21,17,40,25,OCCURS
119,197,40,25,OCCURS
119,648,40,25,OCCURS
119,31,40,25,OCCURS
119,17,40,25,OCCURS
197,648,40,25,OCCURS
197,31,40,25,OCCURS
197,17,40,25,OCCURS
648,31,40,25,OCCURS
648,17,40,25,OCCURS
31,17,40,25,OCCURS
42,503,40,26,OCCURS
42,210,40,26,OCCURS
42,102,40,26,OCCURS
42,4,40,26,OCCURS
42,166,40,26,OCCURS
42,228,40,26,OCCURS
42,8,40,26,OCCURS
42,300,40,26,OCCURS
42,52,40,26,OCCURS
42,51,40,26,OCCURS
503,210,40,26,OCCURS
503,102,40,26,OCCURS
503,4,40,26,OCCURS
503,166,40,26,OCCURS
503,228,40,26,OCCURS
503,8,40,26,OCCURS
503,300,40,26,OCCURS
503,52,40,26,OCCURS
503,51,40,26,OCCURS
210,102,40,26,OCCURS
210,4,40,26,OCCURS
210,166,40,26,OCCURS
210,228,40,26,OCCURS
210,8,40,26,OCCURS
210,300,40,26,OCCURS
210,52,40,26,OCCURS
210,51,40,26,OCCURS
102,4,40,26,OCCURS
102,166,40,26,OCCURS
102,228,40,26,OCCURS
102,8,40,26,OCCURS
102,300,40,26,OCCURS
102,52,40,26,OCCURS
102,51,40,26,OCCURS
4,166,40,26,OCCURS
4,228,40,26,OCCURS
4,8,40,26,OCCURS
4,300,40,26,OCCURS
4,52,40,26,OCCURS
4,51,40,26,OCCURS
166,228,40,26,OCCURS
166,8,40,26,OCCURS
166,300,40,26,OCCURS
166,52,40,26,OCCURS
166,51,40,26,OCCURS
228,8,40,26,OCCURS
228,300,40,26,OCCURS
228,52,40,26,OCCURS
228,51,40,26,OCCURS
8,300,40,26,OCCURS
8,52,40,26,OCCURS
8,51,40,26,OCCURS
300,52,40,26,OCCURS
300,51,40,26,OCCURS
52,51,40,26,OCCURS
42,268,40,27,OCCURS
42,4,40,27,OCCURS
42,89,40,27,OCCURS
42,150,40,27,OCCURS
42,21,40,27,OCCURS
42,7,40,27,OCCURS
42,453,40,27,OCCURS
268,4,40,27,OCCURS
268,89,40,27,OCCURS
268,150,40,27,OCCURS
268,21,40,27,OCCURS
268,7,40,27,OCCURS
268,453,40,27,OCCURS
4,89,40,27,OCCURS
4,150,40,27,OCCURS
4,21,40,27,OCCURS
4,7,40,27,OCCURS
4,453,40,27,OCCURS
89,150,40,27,OCCURS
89,21,40,27,OCCURS
89,7,40,27,OCCURS
89,453,40,27,OCCURS
150,21,40,27,OCCURS
150,7,40,27,OCCURS
150,453,40,27,OCCURS
21,7,40,27,OCCURS
21,453,40,27,OCCURS
7,453,40,27,OCCURS
42,490,40,28,OCCURS
42,21,40,28,OCCURS
42,173,40,28,OCCURS
42,147,40,28,OCCURS
42,210,40,28,OCCURS
42,4,40,28,OCCURS
42,280,40,28,OCCURS
42,264,40,28,OCCURS
42,49,40,28,OCCURS
42,50,40,28,OCCURS
42,105,40,28,OCCURS
42,77,40,28,OCCURS
42,121,40,28,OCCURS
42,203,40,28,OCCURS
42,11,40,28,OCCURS
42,666,40,28,OCCURS
490,21,40,28,OCCURS
490,173,40,28,OCCURS
490,147,40,28,OCCURS
490,210,40,28,OCCURS
490,4,40,28,OCCURS
490,280,40,28,OCCURS
490,264,40,28,OCCURS
490,49,40,28,OCCURS
490,50,40,28,OCCURS
490,105,40,28,OCCURS
490,77,40,28,OCCURS
490,121,40,28,OCCURS
490,203,40,28,OCCURS
490,11,40,28,OCCURS
490,666,40,28,OCCURS
21,173,40,28,OCCURS
21,147,40,28,OCCURS
21,210,40,28,OCCURS
21,4,40,28,OCCURS
21,280,40,28,OCCURS
21,264,40,28,OCCURS
21,49,40,28,OCCURS
21,50,40,28,OCCURS
21,105,40,28,OCCURS
21,77,40,28,OCCURS
21,121,40,28,OCCURS
21,203,40,28,OCCURS
21,11,40,28,OCCURS
21,666,40,28,OCCURS
173,147,40,28,OCCURS
173,210,40,28,OCCURS
173,4,40,28,OCCURS
173,280,40,28,OCCURS
173,264,40,28,OCCURS
173,49,40,28,OCCURS
173,50,40,28,OCCURS
173,105,40,28,OCCURS
173,77,40,28,OCCURS
173,121,40,28,OCCURS
173,203,40,28,OCCURS
173,11,40,28,OCCURS
173,666,40,28,OCCURS
147,210,40,28,OCCURS
147,4,40,28,OCCURS
147,280,40,28,OCCURS
147,264,40,28,OCCURS
147,49,40,28,OCCURS
147,50,40,28,OCCURS
147,105,40,28,OCCURS
147,77,40,28,OCCURS
147,121,40,28,OCCURS
147,203,40,28,OCCURS
147,11,40,28,OCCURS
147,666,40,28,OCCURS
210,4,40,28,OCCURS
210,280,40,28,OCCURS
210,264,40,28,OCCURS
210,49,40,28,OCCURS
210,50,40,28,OCCURS
210,105,40,28,OCCURS
210,77,40,28,OCCURS
210,121,40,28,OCCURS
210,203,40,28,OCCURS
210,11,40,28,OCCURS
210,666,40,28,OCCURS
4,280,40,28,OCCURS
4,264,40,28,OCCURS
4,49,40,28,OCCURS
4,50,40,28,OCCURS
4,105,40,28,OCCURS
4,77,40,28,OCCURS
4,121,40,28,OCCURS
4,203,40,28,OCCURS
4,11,40,28,OCCURS
4,666,40,28,OCCURS
280,264,40,28,OCCURS
280,49,40,28,OCCURS
280,50,40,28,OCCURS
280,105,40,28,OCCURS
280,77,40,28,OCCURS
280,121,40,28,OCCURS
280,203,40,28,OCCURS
280,11,40,28,OCCURS
280,666,40,28,OCCURS
264,49,40,28,OCCURS
264,50,40,28,OCCURS
264,105,40,28,OCCURS
264,77,40,28,OCCURS
264,121,40,28,OCCURS
264,203,40,28,OCCURS
264,11,40,28,OCCURS
264,666,40,28,OCCURS
49,50,40,28,OCCURS
49,105,40,28,OCCURS
49,77,40,28,OCCURS
49,121,40,28,OCCURS
49,203,40,28,OCCURS
49,11,40,28,OCCURS
49,666,40,28,OCCURS
50,105,40,28,OCCURS
50,77,40,28,OCCURS
50,121,40,28,OCCURS
50,203,40,28,OCCURS
50,11,40,28,OCCURS
50,666,40,28,OCCURS
105,77,40,28,OCCURS
105,121,40,28,OCCURS
105,203,40,28,OCCURS
105,11,40,28,OCCURS
105,666,40,28,OCCURS
77,121,40,28,OCCURS
77,203,40,28,OCCURS
77,11,40,28,OCCURS
77,666,40,28,OCCURS
121,203,40,28,OCCURS
121,11,40,28,OCCURS
121,666,40,28,OCCURS
203,11,40,28,OCCURS
203,666,40,28,OCCURS
11,666,40,28,OCCURS
13,6,40,29,OCCURS
13,7,40,29,OCCURS
13,300,40,29,OCCURS
13,52,40,29,OCCURS
13,192,40,29,OCCURS
13,316,40,29,OCCURS
13,280,40,29,OCCURS
13,42,40,29,OCCURS
13,213,40,29,OCCURS
13,11,40,29,OCCURS
13,343,40,29,OCCURS
13,430,40,29,OCCURS
6,7,40,29,OCCURS
6,300,40,29,OCCURS
6,52,40,29,OCCURS
6,192,40,29,OCCURS
6,316,40,29,OCCURS
6,280,40,29,OCCURS
6,42,40,29,OCCURS
6,213,40,29,OCCURS
6,11,40,29,OCCURS
6,343,40,29,OCCURS
6,430,40,29,OCCURS
7,300,40,29,OCCURS
7,52,40,29,OCCURS
7,192,40,29,OCCURS
7,316,40,29,OCCURS
7,280,40,29,OCCURS
7,42,40,29,OCCURS
7,213,40,29,OCCURS
7,11,40,29,OCCURS
7,343,40,29,OCCURS
7,430,40,29,OCCURS
300,52,40,29,OCCURS
300,192,40,29,OCCURS
300,316,40,29,OCCURS
300,280,40,29,OCCURS
300,42,40,29,OCCURS
300,213,40,29,OCCURS
300,11,40,29,OCCURS
300,343,40,29,OCCURS
300,430,40,29,OCCURS
52,192,40,29,OCCURS
52,316,40,29,OCCURS
52,280,40,29,OCCURS
52,42,40,29,OCCURS
52,213,40,29,OCCURS
52,11,40,29,OCCURS
52,343,40,29,OCCURS
52,430,40,29,OCCURS
192,316,40,29,OCCURS
192,280,40,29,OCCURS
192,42,40,29,OCCURS
192,213,40,29,OCCURS
192,11,40,29,OCCURS
192,343,40,29,OCCURS
192,430,40,29,OCCURS
316,280,40,29,OCCURS
316,42,40,29,OCCURS
316,213,40,29,OCCURS
316,11,40,29,OCCURS
316,343,40,29,OCCURS
316,430,40,29,OCCURS
280,42,40,29,OCCURS
280,213,40,29,OCCURS
280,11,40,29,OCCURS
280,343,40,29,OCCURS
280,430,40,29,OCCURS
42,213,40,29,OCCURS
42,11,40,29,OCCURS
42,343,40,29,OCCURS
42,430,40,29,OCCURS
213,11,40,29,OCCURS
213,343,40,29,OCCURS
213,430,40,29,OCCURS
11,343,40,29,OCCURS
11,430,40,29,OCCURS
343,430,40,29,OCCURS
42,21,40,30,OCCURS
42,13,40,30,OCCURS
42,166,40,30,OCCURS
42,65,40,30,OCCURS
42,7,40,30,OCCURS
42,811,40,30,OCCURS
21,13,40,30,OCCURS
21,166,40,30,OCCURS
21,65,40,30,OCCURS
21,7,40,30,OCCURS
21,811,40,30,OCCURS
13,166,40,30,OCCURS
13,65,40,30,OCCURS
13,7,40,30,OCCURS
13,811,40,30,OCCURS
166,65,40,30,OCCURS
166,7,40,30,OCCURS
166,811,40,30,OCCURS
65,7,40,30,OCCURS
65,811,40,30,OCCURS
7,811,40,30,OCCURS
65,589,40,31,OCCURS
65,13,40,31,OCCURS
65,575,40,31,OCCURS
65,129,40,31,OCCURS
65,124,40,31,OCCURS
65,72,40,31,OCCURS
65,9,40,31,OCCURS
589,13,40,31,OCCURS
589,575,40,31,OCCURS
589,129,40,31,OCCURS
589,124,40,31,OCCURS
589,72,40,31,OCCURS
589,9,40,31,OCCURS
13,575,40,31,OCCURS
13,129,40,31,OCCURS
13,124,40,31,OCCURS
13,72,40,31,OCCURS
13,9,40,31,OCCURS
575,129,40,31,OCCURS
575,124,40,31,OCCURS
575,72,40,31,OCCURS
575,9,40,31,OCCURS
129,124,40,31,OCCURS
129,72,40,31,OCCURS
129,9,40,31,OCCURS
124,72,40,31,OCCURS
124,9,40,31,OCCURS
72,9,40,31,OCCURS
13,166,40,32,OCCURS
13,7,40,32,OCCURS
13,606,40,32,OCCURS
166,7,40,32,OCCURS
166,606,40,32,OCCURS
7,606,40,32,OCCURS
7,259,40,33,OCCURS
7,639,40,33,OCCURS
7,631,40,33,OCCURS
7,17,40,33,OCCURS
7,11,40,33,OCCURS
259,639,40,33,OCCURS
259,631,40,33,OCCURS
259,17,40,33,OCCURS
259,11,40,33,OCCURS
639,631,40,33,OCCURS
639,17,40,33,OCCURS
639,11,40,33,OCCURS
631,17,40,33,OCCURS
631,11,40,33,OCCURS
17,11,40,33,OCCURS
280,27,40,34,OCCURS
280,264,40,34,OCCURS
280,467,40,34,OCCURS
280,769,40,34,OCCURS
280,441,40,34,OCCURS
280,42,40,34,OCCURS
280,215,40,34,OCCURS
280,129,40,34,OCCURS
280,309,40,34,OCCURS
280,17,40,34,OCCURS
280,666,40,34,OCCURS
280,19,40,34,OCCURS
27,264,40,34,OCCURS
27,467,40,34,OCCURS
27,769,40,34,OCCURS
27,441,40,34,OCCURS
27,42,40,34,OCCURS
27,215,40,34,OCCURS
27,129,40,34,OCCURS
27,309,40,34,OCCURS
27,17,40,34,OCCURS
27,666,40,34,OCCURS
27,19,40,34,OCCURS
264,467,40,34,OCCURS
264,769,40,34,OCCURS
264,441,40,34,OCCURS
264,42,40,34,OCCURS
264,215,40,34,OCCURS
264,129,40,34,OCCURS
264,309,40,34,OCCURS
264,17,40,34,OCCURS
264,666,40,34,OCCURS
264,19,40,34,OCCURS
467,769,40,34,OCCURS
467,441,40,34,OCCURS
467,42,40,34,OCCURS
467,215,40,34,OCCURS
467,129,40,34,OCCURS
467,309,40,34,OCCURS
467,17,40,34,OCCURS
467,666,40,34,OCCURS
467,19,40,34,OCCURS
769,441,40,34,OCCURS
769,42,40,34,OCCURS
769,215,40,34,OCCURS
769,129,40,34,OCCURS
769,309,40,34,OCCURS
769,17,40,34,OCCURS
769,666,40,34,OCCURS
769,19,40,34,OCCURS
441,42,40,34,OCCURS
441,215,40,34,OCCURS
441,129,40,34,OCCURS
441,309,40,34,OCCURS
441,17,40,34,OCCURS
441,666,40,34,OCCURS
441,19,40,34,OCCURS
42,215,40,34,OCCURS
42,129,40,34,OCCURS
42,309,40,34,OCCURS
42,17,40,34,OCCURS
42,666,40,34,OCCURS
42,19,40,34,OCCURS
215,129,40,34,OCCURS
215,309,40,34,OCCURS
215,17,40,34,OCCURS
215,666,40,34,OCCURS
215,19,40,34,OCCURS
129,309,40,34,OCCURS
129,17,40,34,OCCURS
129,666,40,34,OCCURS
129,19,40,34,OCCURS
309,17,40,34,OCCURS
309,666,40,34,OCCURS
309,19,40,34,OCCURS
17,666,40,34,OCCURS
17,19,40,34,OCCURS
666,19,40,34,OCCURS
448,168,40,35,OCCURS
448,15,40,35,OCCURS
448,668,40,35,OCCURS
448,100,40,35,OCCURS
448,150,40,35,OCCURS
448,706,40,35,OCCURS
448,212,40,35,OCCURS
448,21,40,35,OCCURS
448,768,40,35,OCCURS
448,89,40,35,OCCURS
448,35,40,35,OCCURS
448,794,40,35,OCCURS
168,15,40,35,OCCURS
168,668,40,35,OCCURS
168,100,40,35,OCCURS
168,150,40,35,OCCURS
168,706,40,35,OCCURS
168,212,40,35,OCCURS
168,21,40,35,OCCURS
168,768,40,35,OCCURS
168,89,40,35,OCCURS
168,35,40,35,OCCURS
168,794,40,35,OCCURS
15,668,40,35,OCCURS
15,100,40,35,OCCURS
15,150,40,35,OCCURS
15,706,40,35,OCCURS
15,212,40,35,OCCURS
15,21,40,35,OCCURS
15,768,40,35,OCCURS
15,89,40,35,OCCURS
15,35,40,35,OCCURS
15,794,40,35,OCCURS
668,100,40,35,OCCURS
668,150,40,35,OCCURS
668,706,40,35,OCCURS
668,212,40,35,OCCURS
668,21,40,35,OCCURS
668,768,40,35,OCCURS
668,89,40,35,OCCURS
668,35,40,35,OCCURS
668,794,40,35,OCCURS
100,150,40,35,OCCURS
100,706,40,35,OCCURS
100,212,40,35,OCCURS
100,21,40,35,OCCURS
100,768,40,35,OCCURS
100,89,40,35,OCCURS
100,35,40,35,OCCURS
100,794,40,35,OCCURS
150,706,40,35,OCCURS
150,212,40,35,OCCURS
150,21,40,35,OCCURS
150,768,40,35,OCCURS
150,89,40,35,OCCURS
150,35,40,35,OCCURS
150,794,40,35,OCCURS
706,212,40,35,OCCURS
706,21,40,35,OCCURS
706,768,40,35,OCCURS
706,89,40,35,OCCURS
706,35,40,35,OCCURS
706,794,40,35,OCCURS
212,21,40,35,OCCURS
212,768,40,35,OCCURS
212,89,40,35,OCCURS
212,35,40,35,OCCURS
212,794,40,35,OCCURS
21,768,40,35,OCCURS
21,89,40,35,OCCURS
21,35,40,35,OCCURS
21,794,40,35,OCCURS
768,89,40,35,OCCURS
768,35,40,35,OCCURS
768,794,40,35,OCCURS
89,35,40,35,OCCURS
89,794,40,35,OCCURS
35,794,40,35,OCCURS
42,95,40,36,OCCURS
42,1362,40,36,OCCURS
42,445,40,36,OCCURS
42,402,40,36,OCCURS
95,1362,40,36,OCCURS
95,445,40,36,OCCURS
95,402,40,36,OCCURS
1362,445,40,36,OCCURS
1362,402,40,36,OCCURS
445,402,40,36,OCCURS
402,1,40,37,OCCURS
402,686,40,37,OCCURS
402,377,40,37,OCCURS
402,186,40,37,OCCURS
402,50,40,37,OCCURS
402,461,40,37,OCCURS
402,195,40,37,OCCURS
402,110,40,37,OCCURS
402,466,40,37,OCCURS
402,343,40,37,OCCURS
402,648,40,37,OCCURS
402,1046,40,37,OCCURS
1,686,40,37,OCCURS
1,377,40,37,OCCURS
1,186,40,37,OCCURS
1,50,40,37,OCCURS
1,461,40,37,OCCURS
1,195,40,37,OCCURS
1,110,40,37,OCCURS
1,466,40,37,OCCURS
1,343,40,37,OCCURS
1,648,40,37,OCCURS
1,1046,40,37,OCCURS
686,377,40,37,OCCURS
686,186,40,37,OCCURS
686,50,40,37,OCCURS
686,461,40,37,OCCURS
686,195,40,37,OCCURS
686,110,40,37,OCCURS
686,466,40,37,OCCURS
686,343,40,37,OCCURS
686,648,40,37,OCCURS
686,1046,40,37,OCCURS
377,186,40,37,OCCURS
377,50,40,37,OCCURS
377,461,40,37,OCCURS
377,195,40,37,OCCURS
377,110,40,37,OCCURS
377,466,40,37,OCCURS
377,343,40,37,OCCURS
377,648,40,37,OCCURS
377,1046,40,37,OCCURS
186,50,40,37,OCCURS
186,461,40,37,OCCURS
186,195,40,37,OCCURS
186,110,40,37,OCCURS
186,466,40,37,OCCURS
186,343,40,37,OCCURS
186,648,40,37,OCCURS
186,1046,40,37,OCCURS
50,461,40,37,OCCURS
50,195,40,37,OCCURS
50,110,40,37,OCCURS
50,466,40,37,OCCURS
50,343,40,37,OCCURS
50,648,40,37,OCCURS
50,1046,40,37,OCCURS
461,195,40,37,OCCURS
461,110,40,37,OCCURS
461,466,40,37,OCCURS
461,343,40,37,OCCURS
461,648,40,37,OCCURS
461,1046,40,37,OCCURS
195,110,40,37,OCCURS
195,466,40,37,OCCURS
195,343,40,37,OCCURS
195,648,40,37,OCCURS
195,1046,40,37,OCCURS
110,466,40,37,OCCURS
110,343,40,37,OCCURS
110,648,40,37,OCCURS
110,1046,40,37,OCCURS
466,343,40,37,OCCURS
466,648,40,37,OCCURS
466,1046,40,37,OCCURS
343,648,40,37,OCCURS
343,1046,40,37,OCCURS
648,1046,40,37,OCCURS
42,21,40,38,OCCURS
42,13,40,38,OCCURS
42,165,40,38,OCCURS
42,11,40,38,OCCURS
42,343,40,38,OCCURS
42,430,40,38,OCCURS
21,13,40,38,OCCURS
21,165,40,38,OCCURS
21,11,40,38,OCCURS
21,343,40,38,OCCURS
21,430,40,38,OCCURS
13,165,40,38,OCCURS
13,11,40,38,OCCURS
13,343,40,38,OCCURS
13,430,40,38,OCCURS
165,11,40,38,OCCURS
165,343,40,38,OCCURS
165,430,40,38,OCCURS
11,343,40,38,OCCURS
11,430,40,38,OCCURS
343,430,40,38,OCCURS
13,119,40,39,OCCURS
13,247,40,39,OCCURS
13,161,40,39,OCCURS
13,28,40,39,OCCURS
13,299,40,39,OCCURS
13,160,40,39,OCCURS
119,247,40,39,OCCURS
119,161,40,39,OCCURS
119,28,40,39,OCCURS
119,299,40,39,OCCURS
119,160,40,39,OCCURS
247,161,40,39,OCCURS
247,28,40,39,OCCURS
247,299,40,39,OCCURS
247,160,40,39,OCCURS
161,28,40,39,OCCURS
161,299,40,39,OCCURS
161,160,40,39,OCCURS
28,299,40,39,OCCURS
28,160,40,39,OCCURS
299,160,40,39,OCCURS
110,195,40,40,OCCURS
110,188,40,40,OCCURS
110,65,40,40,OCCURS
110,53,40,40,OCCURS
110,170,40,40,OCCURS
110,416,40,40,OCCURS
110,21,40,40,OCCURS
110,221,40,40,OCCURS
110,111,40,40,OCCURS
110,24,40,40,OCCURS
110,15,40,40,OCCURS
110,453,40,40,OCCURS
195,188,40,40,OCCURS
195,65,40,40,OCCURS
195,53,40,40,OCCURS
195,170,40,40,OCCURS
195,416,40,40,OCCURS
195,21,40,40,OCCURS
195,221,40,40,OCCURS
195,111,40,40,OCCURS
195,24,40,40,OCCURS
195,15,40,40,OCCURS
195,453,40,40,OCCURS
188,65,40,40,OCCURS
188,53,40,40,OCCURS
188,170,40,40,OCCURS
188,416,40,40,OCCURS
188,21,40,40,OCCURS
188,221,40,40,OCCURS
188,111,40,40,OCCURS
188,24,40,40,OCCURS
188,15,40,40,OCCURS
188,453,40,40,OCCURS
65,53,40,40,OCCURS
65,170,40,40,OCCURS
65,416,40,40,OCCURS
65,21,40,40,OCCURS
65,221,40,40,OCCURS
65,111,40,40,OCCURS
65,24,40,40,OCCURS
65,15,40,40,OCCURS
65,453,40,40,OCCURS
53,170,40,40,OCCURS
53,416,40,40,OCCURS
53,21,40,40,OCCURS
53,221,40,40,OCCURS
53,111,40,40,OCCURS
53,24,40,40,OCCURS
53,15,40,40,OCCURS
53,453,40,40,OCCURS
170,416,40,40,OCCURS
170,21,40,40,OCCURS
170,221,40,40,OCCURS
170,111,40,40,OCCURS
170,24,40,40,OCCURS
170,15,40,40,OCCURS
170,453,40,40,OCCURS
416,21,40,40,OCCURS
416,221,40,40,OCCURS
416,111,40,40,OCCURS
416,24,40,40,OCCURS
416,15,40,40,OCCURS
416,453,40,40,OCCURS
21,221,40,40,OCCURS
21,111,40,40,OCCURS
21,24,40,40,OCCURS
21,15,40,40,OCCURS
21,453,40,40,OCCURS
221,111,40,40,OCCURS
221,24,40,40,OCCURS
221,15,40,40,OCCURS
221,453,40,40,OCCURS
111,24,40,40,OCCURS
111,15,40,40,OCCURS
111,453,40,40,OCCURS
24,15,40,40,OCCURS
24,453,40,40,OCCURS
15,453,40,40,OCCURS
13,102,40,41,OCCURS
13,193,40,41,OCCURS
13,67,40,41,OCCURS
102,193,40,41,OCCURS
102,67,40,41,OCCURS
193,67,40,41,OCCURS
102,31,40,42,OCCURS
102,325,40,42,OCCURS
102,349,40,42,OCCURS
102,5,40,42,OCCURS
102,372,40,42,OCCURS
102,225,40,42,OCCURS
31,325,40,42,OCCURS
31,349,40,42,OCCURS
31,5,40,42,OCCURS
31,372,40,42,OCCURS
31,225,40,42,OCCURS
325,349,40,42,OCCURS
325,5,40,42,OCCURS
325,372,40,42,OCCURS
325,225,40,42,OCCURS
349,5,40,42,OCCURS
349,372,40,42,OCCURS
349,225,40,42,OCCURS
5,372,40,42,OCCURS
5,225,40,42,OCCURS
372,225,40,42,OCCURS
776,102,40,43,OCCURS
776,349,40,43,OCCURS
776,247,40,43,OCCURS
776,28,40,43,OCCURS
776,306,40,43,OCCURS
776,666,40,43,OCCURS
776,169,40,43,OCCURS
776,67,40,43,OCCURS
102,349,40,43,OCCURS
102,247,40,43,OCCURS
102,28,40,43,OCCURS
102,306,40,43,OCCURS
102,666,40,43,OCCURS
102,169,40,43,OCCURS
102,67,40,43,OCCURS
349,247,40,43,OCCURS
349,28,40,43,OCCURS
349,306,40,43,OCCURS
349,666,40,43,OCCURS
349,169,40,43,OCCURS
349,67,40,43,OCCURS
247,28,40,43,OCCURS
247,306,40,43,OCCURS
247,666,40,43,OCCURS
247,169,40,43,OCCURS
247,67,40,43,OCCURS
28,306,40,43,OCCURS
28,666,40,43,OCCURS
28,169,40,43,OCCURS
28,67,40,43,OCCURS
306,666,40,43,OCCURS
306,169,40,43,OCCURS
306,67,40,43,OCCURS
666,169,40,43,OCCURS
666,67,40,43,OCCURS
169,67,40,43,OCCURS
170,42,40,44,OCCURS
170,1446,40,44,OCCURS
170,132,40,44,OCCURS
170,37,40,44,OCCURS
170,9,40,44,OCCURS
42,1446,40,44,OCCURS
42,132,40,44,OCCURS
42,37,40,44,OCCURS
42,9,40,44,OCCURS
